creationDate|tweetText|likes|retweets
2015-06-26 18:49:11|LIVE: President Obama is speaking in Charleston honoring the life of Reverend Clementa Pinckney. http://t.co/nTe0jAzOld|3279|1345
2015-06-26 17:16:55|Watch the President's full statement on the Supreme Court's ruling on marriage equality. #LoveWins http://t.co/nRBI49pQT5|51886|35258
2015-06-26 16:54:45|History. #LoveWins http://t.co/5B3C2pBEXA|28322|21103
2015-06-26 15:44:36|Retweet to spread the word. #LoveWins http://t.co/JJ5iCP4ZWn|125961|164718
2015-06-26 15:39:30|This ruling is a victory for friends, families, and organizers who fought tirelessly for years for marriage equality. #LoveWins|31368|25047
2015-06-26 15:31:23|"""America should be very proud."" —President Obama #LoveWins"|28816|21103
2015-06-26 15:29:46|"""Those countless, often anonymous heroes—they deserve our thanks."" —President Obama #LoveWins"|11897|6990
2015-06-26 15:28:14|"""What a vindication of the belief that ordinary people can do extraordinary things."" —President Obama #LoveWins"|11859|7817
2015-06-26 15:26:51|"""Today we can say in no uncertain terms that we've made our union a little more perfect."" —President Obama #LoveWins"|29391|22857
2015-06-26 15:24:12|"""America is a place where you can write your own destiny."" —President Obama #LoveWins"|18351|14621
2015-06-26 15:22:43|"""For all our differences, we are one people—stronger together than we could ever be alone."" —President Obama #LoveWins"|15023|11731
2015-06-26 15:21:47|"""When all Americans are treated as equal, we are all more free."" —President Obama #LoveWins"|59460|47655
2015-06-26 15:20:12|"""This ruling is a victory for America."" —President Obama #LoveWins"|14633|9848
2015-06-26 15:18:57|"""All people should be treated equally, regardless of who they are or who they love."" —President Obama #LoveWins"|61162|59719
2015-06-26 15:17:42|"""This morning the Supreme Court recognized the Constitution guarantees marriage equality."" —President Obama #LoveWins"|14987|11797
2015-06-26 15:15:31|"""We are all created equal."" —President Obama #LoveWins"|44507|39888
2015-06-26 15:14:10|LIVE: President Obama is speaking on today's historical decision on marriage equality. http://t.co/BlWUaqluOD #LoveWins|5554|2997
2015-06-26 14:17:59|RT @POTUS: Today is a big step in our march toward equality. Gay and lesbian couples now have the right to marry, just like anyone else. #L…|0|348077
2015-06-25 16:49:00|Affordable health care is a right for all, not a privilege for a few. http://t.co/OjCC8OD6g1|4662|2344
2015-06-25 16:00:56|"""This was a good day for America. Let's get back to work."" —President Obama #ACAWorks"|3114|1263
2015-06-25 15:59:22|"""That's when America soars—when we look out for one another."" —President Obama #ACAWorks"|1716|699
2015-06-25 15:57:45|"""What we're not going to do is unravel what we've woven into the fabric of America."" —President Obama #ACAWorks"|1174|415
2015-06-25 15:56:52|"""We're making progress. We're going to keep working to get more people covered."" —President Obama #ACAWorks"|1213|396
2015-06-25 15:55:30|"""With this case behind us, let's be clear: We've got more work to do."" —President Obama #ACAWorks"|1127|404
2015-06-25 15:54:16|"""This reform remains what it's always been: a set of fair rules and tougher protections."" —President Obama #ACAWorks"|1006|343
2015-06-25 15:51:47|"""Across the country, there are people who are directly benefiting from the law and don't even know it."" —President Obama"|1320|519
2015-06-25 15:50:46|"""Five years in, this is no longer about a law ... This is health care in America."" —President Obama #ACAworks"|1474|606
2015-06-25 15:49:18|"""This law is now helping tens of millions of Americans."" —President Obama #ACAWorks"|1103|390
2015-06-25 15:48:34|"""This is not a set of political talking points. This is reality. This law is working."" —President Obama #ACAWorks"|1150|478
2015-06-25 15:47:28|"""As the law's provisions have gradually taken effect, more than 16 million Americans have gained coverage so far."" —President Obama"|1007|393
2015-06-25 15:44:11|"""America would have gone backwards. That's not what we do. We move forward."" —President Obama"|1584|704
2015-06-25 15:42:16|"""The Affordable Care Act is here to stay."" —President Obama #ACAWorks"|2138|1092
2015-06-25 15:40:23|"""When the dust has settled, there can be no doubt that this law is working."" —President Obama #ACAWorks"|1259|548
2015-06-25 15:38:30|"""In America, health care is not a privilege for the few but a right for all."" —President Obama"|2828|1787
2015-06-25 15:35:49|LIVE: President Obama is speaking about today's #Obamacare ruling. http://t.co/SyXOeus6Ws|876|313
2015-06-25 15:21:06|Tune in to hear the President give a statement about today's #Obamacare ruling at 11:30 a.m. ET: http://t.co/PM30Wg8UsX|800|367
2015-06-24 22:16:12|Hawaii is leading the way on some of the most important issues. Enter for the chance to see that progress firsthand: http://t.co/BR2MLmGfvG|1047|365
2015-06-24 20:08:08|Repealing #Obamacare: still a bad idea. http://t.co/xV5QdL22nZ|2007|1170
2015-06-24 18:27:25|More Americans don't have to worry about medical bills breaking the bank—thanks to #Obamacare. http://t.co/JCBYV4DV7N|1404|503
2015-06-24 16:50:00|Aloha, Oahu: http://t.co/nLJEkK3ohA http://t.co/ULswTs3tnZ|1036|317
2015-06-23 23:11:50|Hawaii has been a national leader in the progressive movement. Celebrate that progress—and you could win a free trip: http://t.co/JZ45IJxHJ1|1252|431
2015-06-23 20:07:16|It doesn't get much better than the chance for a free trip to Hawaii. Enter today: http://t.co/JKT7ZT3aA1 http://t.co/U2ktJsUYUW|1286|453
2015-06-23 18:00:25|New report: Left unchecked, climate change presents catastrophic risks to human health. http://t.co/doPjF4h0Ul #ActOnClimate|1161|792
2015-06-23 16:22:05|RT @WhiteHouse: Join the #ActOnClimate conversation on public health around today's White House summit → http://t.co/tYWUJQpRie http://t.co…|0|541
2015-06-23 00:11:54|RT @OFA_RI: Our state legislators and @GinaRaimondo just took action to support hardworking families. Congrats, Rhode Island. #RaiseTheWage|0|151
2015-06-22 23:00:37|Game on. #SheBelieves http://t.co/KCemzdPQ83|8449|5348
2015-06-22 20:41:54|The benefits of fighting climate change are clear—the sooner we #ActOnClimate, the better off we'll be. http://t.co/i4ZN8k7xL6|1407|791
2015-06-22 18:52:14|Repealing #Obamacare would leave 19 million Americans without the security of health care: http://t.co/7Rv61ie5L4|1393|760
2015-06-22 16:57:57|If #Obamacare is repealed, the national debt could increase by $137 billion: http://t.co/7JTh4e8pZf|1355|775
2015-06-22 15:10:18|It's a win-win. #ActOnClimate http://t.co/aA8q5iTTCn|1417|553
2015-06-20 21:03:19|"""In a relentlessly-changing economy, we’ve got more work to do."" —President Obama on growing economic opportunity http://t.co/3OQ6Xiz6Ix"|1354|548
2015-06-20 19:23:58|Fighting climate change with solar power creates jobs. #PutSolarOnIt http://t.co/0zWThuBfn7|2158|1352
2015-06-20 15:06:01|In the weekly address, President Obama discusses creating new pathways of economic opportunity for all Americans: http://t.co/3OQ6Xiz6Ix|1129|414
2015-06-20 01:58:15|Retweet if you agree. http://t.co/1NHLdFKPMS|13070|20502
2015-06-19 20:12:26|The EPA's standards for trucks will save billions of dollars while decreasing carbon pollution: http://t.co/8r50Jx68md #ActOnClimate|1267|475
2015-06-19 18:30:51|Legislators across the country are consistently attacking women's rights. It's time to fight back: http://t.co/ce1vuZPBdG #StandWithWomen|1790|866
2015-06-19 16:24:54|Reducing carbon pollution is a job creator. Read more from @GinaEPA: http://t.co/QDZrPU0UB2 #ActOnClimate|1170|504
2015-06-19 14:35:28|RT @WhiteHouse: Worth a read: @POTUS on @Pontifex's encyclical urging action on climate change → http://t.co/I2pobA03WE #LaudatoSi http://t…|0|902
2015-06-18 18:08:02|RT @WhiteHouse: Full video: Watch President Obama's statement on the tragic #CharlestonShooting. http://t.co/LkxrbDmWQQ|0|5217
2015-06-18 16:21:23|LIVE: President Obama is delivering a statement on the shooting in South Carolina. http://t.co/bM8ZaurUeK|1269|866
2015-06-18 02:45:51|"""From my family to yours, Ramadan Kareem."" —President Obama"|11590|11013
2015-06-17 22:14:10|Find out why it's economically beneficial to #ActOnClimate from @GinaEPA: http://t.co/8JzVHYpKg2|906|388
2015-06-17 19:27:19|Follow up: More on bees. http://t.co/PFpy4y8OCR|1005|421
2015-06-17 17:32:56|This is an ongoing battle. Be on the front lines of the fight for women's rights: http://t.co/es4zz8v1CB #StandWithWomen|1629|736
2015-06-17 15:32:10|In only three months, state legislators introduced 332 provisions restricting choice: http://t.co/PHXXDJZOue #StandWithWomen|1119|614
2015-06-16 20:36:43|Investing in the clean energy industry is an important way to #ActOnClimate. http://t.co/aSEpaFiSMj|1655|958
2015-06-16 16:57:54|These investments put us $4 billion closer to clean energy solutions: http://t.co/f2xr2nsJW1 #ActOnClimate|1112|419
2015-06-16 15:09:46|RT @WhiteHouse: RT the news: We're announcing $4 billion in new clean energy  investments → http://t.co/0UnLOvAzl3 #ActOnClimate http://t.c…|0|833
2015-06-15 22:48:05|Let's. Go. Hawks. http://t.co/igbbXwVMjx|7205|4099
2015-06-15 20:04:24|Economic growth is just one way #DACAworks. See how your state will benefit from more #ImmigrationAction: http://t.co/5grtIZKm7H|892|488
2015-06-15 18:39:42|Because #DACAworks, hundreds of thousands of young people are closer to the American dream. http://t.co/9P1GrqUz2j|1172|648
2015-06-14 21:21:58|"""On Flag Day ... we pay tribute to this banner of hope and opportunity."" —President Obama #FlagDay http://t.co/K3JLzM7HT7"|4020|1732
2015-06-13 21:33:16|"""Trade that’s fair and free and smart will grow opportunity for our middle class."" —President Obama http://t.co/pJI3V2Nn7J #LeadOnTrade"|1417|552
2015-06-13 20:20:36|In the weekly address, the President discusses our growing economy and why it's so important that we #LeadOnTrade: http://t.co/pJI3V2Nn7J|1140|391
2015-06-12 20:19:08|States like Hawaii are leading the fight against climate change: http://t.co/V5Z9p0EuFr #SwitchToClean|1619|611
2015-06-12 16:22:58|Read why President John F. Kennedy believed trade was integral to America’s prosperity and security: http://t.co/0AGe8Ud1QX #LeadOnTrade|1117|451
2015-06-12 15:40:22|This is what's at stake for workers across the country if Congress votes no on expanding TAA: http://t.co/AdFNJVUny0|862|340
2015-06-12 13:54:26|For 41 years, TAA has been a lifeline for millions of workers. Today, Congress can make sure that lifeline continues. http://t.co/7ljmipUAuq|956|362
2015-06-12 11:49:57|From @CarolineKennedy: Why it's so important for the United States to #LeadOnTrade: http://t.co/UUt18RoRWo|960|360
2015-06-11 21:05:08|200 trillion gallons of rain fell in May—the wettest month on record. http://t.co/87oGgLFiJt #ActOnClimate|1277|631
2015-06-11 19:08:17|Expanding #CollegeOpportunity is vital to America's success in a global economy: http://t.co/EmQaPg9iP4|1265|518
2015-06-11 15:21:31|Climate change is already affecting our communities. That's why the President is taking steps to #ActOnClimate now. http://t.co/2VhVCQ2E7p|2558|1411
2015-06-10 21:40:54|Hawaii just set a goal of generating 100 percent of its electricity from renewable resources: http://t.co/CMcQu38tqg #SwitchToClean|3107|1484
2015-06-10 19:50:33|This is how #Obamacare is making health care in America better: http://t.co/d6vL0tdZZo|1146|488
2015-06-10 15:48:12|Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/zD5JOnJJGI http://t.co/zM8PssQz6p|1548|806
2015-06-09 22:20:39|"""It’s up to all of us ... to help make the right to health care a reality for all Americans."" —President Obama #ACAWorks"|1812|734
2015-06-09 19:05:16|According to a recent poll, a clear majority of Americans don't want federal #Obamacare subsidies rolled back: http://t.co/4aYVdAzKVh|1236|523
2015-06-09 15:59:24|LIVE: President Obama is speaking about the benefits of #Obamacare at @TheCHAUSA. http://t.co/uw5wjjNKbZ|798|318
2015-06-09 14:52:35|Tune in at 11:50 a.m. ET to watch the President discuss how #Obamacare has improved our health care system: http://t.co/UaLtzkNlMV|1008|374
2015-06-08 22:52:48|Celebrate #NationalBestFriendsDay with the person who brings out the best in you. http://t.co/OVa0I0ItC9|23457|11604
2015-06-08 19:11:53|"RT @WhiteHouse: ""All the G-7 countries have now put forward our post-2020 targets for reducing carbon emissions"" —@POTUS #G7Summit http://t…"|0|669
2015-06-08 17:40:01|Read why former U.S. Trade Representative Ron Kirk thinks it's time for the United States to #LeadOnTrade: http://t.co/TU84un00UH|785|302
2015-06-08 14:49:45|Stand up for expanding #CollegeOpportunity for hard-working students: http://t.co/pTyByoRWiB http://t.co/6CzJziVTGw|1503|664
2015-06-06 20:47:14|"""I’m going to keep doing everything I can to make our immigration system more just and more fair."" —President Obama http://t.co/c3jcEOtLEA"|2722|1131
2015-06-06 19:41:18|In the weekly address, the President discusses #ImmigrantHeritageMonth and fixing our broken immigration system. http://t.co/FCQz6tgz7F|1195|479
2015-06-06 16:38:59|"""Beau Biden was an original. He was a good man. A man of character. A man who loved deeply and was loved in return."" —President Obama"|3542|1334
2015-06-06 14:46:25|Read a few wise words from Beau Biden, and see the incredible legacy he leaves behind. http://t.co/2o25fkyn76|1901|955
2015-06-05 19:41:45|If you think access to higher education is a key to success, stand up for #CollegeOpportunity: http://t.co/ln9TxHN6o9 http://t.co/EoFGRvRTj5|2124|1149
2015-06-05 18:14:29|With higher hourly wages and 280,000 new jobs, May's jobs report is good news for our economy. http://t.co/3IT8WkRfrZ|1558|598
2015-06-05 17:15:32|If all 50 states expanded Medicaid, they would save billions of dollars and thousands of lives. Read more: http://t.co/BLmQTiWqKW|1694|852
2015-06-05 13:45:31|The economy added 280,000 jobs in May—marking 63 consecutive months of private-sector job growth.|2180|980
2015-06-04 19:08:30|There's been a lot of progress on LGBT equality, but there's more work to do. Add your name to join the fight: http://t.co/gxSBV0KY8c|2492|1034
2015-06-04 16:50:11|RT @WhiteHouse: FACT: States refusing to expand Medicaid through the ACA are leaving 4.3 million uninsured → http://t.co/yspWD1vvKm http://…|0|843
2015-06-04 15:17:58|This shouldn't be a partisan issue. It's time to #ActOnClimate. http://t.co/iOsR9roqLd|2911|1491
2015-06-03 19:55:22|It's more fun to run with a friend. #NationalRunningDay http://t.co/3ywdYQtL4i|13306|5196
2015-06-03 17:26:16|Keep the momentum going in the fight for equality. Add your name now: http://t.co/i3keRtNN1d http://t.co/rIpdOwSozk|2007|817
2015-06-03 15:20:33|Here's one way to spark change: Share what LGBT equality means to you. http://t.co/NBMdHNqUnG|1584|622
2015-06-02 21:14:27|Join the team that's fighting for LGBT equality: http://t.co/p8ssh2vgKS http://t.co/9jpzHSphzC|4241|2180
2015-06-02 18:50:03|People across the country are #WearingOrange today to stand up against gun violence. http://t.co/qmFvPuYmFU|4068|2695
2015-06-02 16:35:11|When all Americans are treated equally—no matter who they are or whom they love—our country will be a better place. http://t.co/KmQ9Ugo7eV|4185|2190
2015-06-02 14:55:09|RT @WhiteHouse: “One of my core principles is that I will never engage in a politics in which I’m trying to divide people” —@POTUS http://t…|0|1047
2015-06-01 21:36:58|Your story matters in the fight for LGBT rights—share it here: http://t.co/FjAdgfkW0D|5313|2509
2015-06-01 21:33:30|It takes courage to share your story. https://t.co/Q7wWjV9Rxx|54158|33332
2015-06-01 18:37:47|Be on the right side of history. Add your name to continue the fight for equality: http://t.co/08I1PRCsAM #LoveIsLove|3440|1678
2015-06-01 16:32:55|Happy Pride Month. #LoveIsLove http://t.co/cpbspiyr7e|11575|8919
2015-05-31 17:01:48|"""For all that Beau Biden achieved in his life ... nothing claimed a fuller focus of his love and devotion than his family."" —President Obama"|4721|1754
2015-05-30 13:54:38|Watch President Obama address key national security measures and reforms in the weekly address: http://t.co/rFunNqIFLV|1323|530
2015-05-29 21:22:44|Add your name to join the team fighting back against climate change denial: http://t.co/JNEXVHyT0q #ActOnClimate http://t.co/Hbu3cZcUgR|2185|1160
2015-05-29 19:46:03|"""Let us carry his legacy forward."" —President Obama on President John F. Kennedy, born 98 years ago today http://t.co/6lvHCwe9qW"|6416|2828
2015-05-29 17:16:07|Another reason why health care reform is so important to millions of Americans. http://t.co/9A0mRMXsqL|2121|929
2015-05-29 14:32:36|New clean water provisions will help protect the health of 117 million Americans. Read more: http://t.co/7qXT338jls #CleanWaterRules|1301|465
2015-05-28 22:14:09|RT @WhiteHouse: A sea level rise of just 1 foot could cost America $200 billion. It's time to #ActOnClimate: http://t.co/lU2sqP1U2v http://…|0|1103
2015-05-28 21:13:33|Read this blog from @GinaEPA and Jo-Ellen Darcy on why protecting water sources is so important: http://t.co/gGqsIgvegm #CleanWaterRules|947|334
2015-05-28 19:21:39|Enforceable labor and environmental protections are just a couple of reasons why America needs to #LeadOnTrade. http://t.co/4THWZFdRHh|977|346
2015-05-28 16:47:30|Read about the hurricane preparedness briefing the President is receiving in Miami today: http://t.co/NfRkw4p8l7 #ActOnClimate|812|308
2015-05-28 15:16:17|A huge step forward in making sure our drinking water is clean. #CleanWaterRules http://t.co/yRZIOgss8Z|2009|861
2015-05-27 22:14:16|Read why #CleanWaterRules are essential to prevent pollution and protect our drinking waters: http://t.co/FXNuuAbJ5n|1319|642
2015-05-27 20:47:28|When 97 percent of climate scientists agree, it's time for the deniers to put politics aside and #ActOnClimate. http://t.co/mbHMhbVJK9|3748|2782
2015-05-27 17:07:51|RT @EPA: BREAKING NEWS: Our Clean Water Rule has been finalized. https://t.co/k58D7iTOXZ Learn more: http://t.co/CLM6JSQq2L. #CleanWaterRul…|0|686
2015-05-27 15:09:45|These #CleanWaterRules will protect America's drinking water from polluters. http://t.co/P643CfwEBV|1873|852
2015-05-26 22:13:47|Millions of Americans are counting on this. http://t.co/ncc9veKX6Q|2559|992
2015-05-26 21:03:18|"RT @WhiteHouse: Sally Ride would've been 64 today.
Here's how she inspired us to reach for the stars → http://t.co/hTKHwdxQ8w http://t.co/L…"|0|945
2015-05-26 17:21:41|Cities nationwide are answering the President's call to #LeadOnLeave and #RaiseTheWage: http://t.co/3VDPVvvCGz|1094|473
2015-05-26 15:30:43|The President is pursuing the most progressive trade agreement in U.S. history. You can help fight for it, too: http://t.co/uZvkgHBQ7J|1244|422
2015-05-25 15:14:47|RT @WhiteHouse: At 11:20am ET, watch President Obama speak on #MemorialDay at Arlington National Cemetery → http://t.co/vUssNvn1AA http://t…|0|893
2015-05-23 18:42:52|"""Americans gave everything they had—not for glory ... but for something greater than themselves."" —President Obama http://t.co/4xV5ajotkU"|2662|1176
2015-05-23 17:09:22|Today is the last day to get your application in for the @OFA Summer Fellowship program: http://t.co/KqmyRwmWOl|1138|375
2015-05-23 15:47:31|Watch President Obama pay tribute to the United States Armed Forces in the weekly address: http://t.co/NttY012PUi #MemorialDayWeekend|1434|535
2015-05-22 20:57:53|If the U.S. doesn't #LeadOnTrade, others will. Let's make sure America writes the rules in this global economy: http://t.co/BL15PXZBuC|1375|470
2015-05-22 18:19:57|America needs to lead the way and #ActOnClimate. http://t.co/w9QG9qPxF4 http://t.co/U3T5negdYn|2229|966
2015-05-22 16:22:43|The deadline to be part of the summer #OFAFellows program is tomorrow—apply here: http://t.co/yN8vcgQg7f|815|283
2015-05-22 14:59:23|LIVE: The President is speaking to the Adas Israel Congregation in celebration of Jewish American Heritage Month. http://t.co/yHfyWCckLt|893|297
2015-05-21 22:36:57|Love is winning: http://t.co/KjLt3A8mk3 #LoveIsLove http://t.co/0EdqRMaqXX|5691|2553
2015-05-21 20:48:36|Read how the Obama administration is stepping up to protect honeybees and other pollinators: http://t.co/P6rMxeUq1L|1574|638
2015-05-21 18:46:46|"RT @WhiteHouse: A sea level rise of just 1 foot could cost America $200 billion.

It's time to #ActOnClimate: http://t.co/K5YxkHO9qw http:/…"|0|869
2015-05-21 17:03:59|Check out the President's speech at the United States Coast Guard Academy on why it's so important to #ActOnClimate: http://t.co/4Zxjs2v9ap|1015|356
2015-05-21 15:06:13|This is about making sure there's a level playing field for American workers in the global economy. http://t.co/kMibkh65YB #LeadOnTrade|1173|384
2015-05-20 22:01:23|TV won't be the same without Dave. http://t.co/9q5NHTf3b5|10442|4266
2015-05-20 19:55:21|America needs to #LeadOnTrade. If you want trade policy that's tough, progressive, and transparent, add your name: http://t.co/xv3tZi1G4H|1118|340
2015-05-20 18:44:59|"RT @WhiteHouse: The planet is getting warmer.
Glaciers are melting.
Sea levels are rising.

It's time to #ActOnClimate. http://t.co/l1rKJK5…"|0|2015
2015-05-20 16:18:51|"""This cannot be subject to the usual politics and the usual rhetoric."" —President Obama on climate change #ActOnClimate"|1444|526
2015-05-20 16:14:48|"""It will not be easy, it will require sacrifices, and the politics will be tough. But there is no other way."" —President Obama #ActOnClimate"|1579|667
2015-05-20 16:12:53|"""The only way the world is going to prevent the effects of climate change is to slow down the warming of the planet."" —President Obama"|1820|896
2015-05-20 16:10:23|"""Climate change—and especially rising seas—is a threat to our homeland security."" —President Obama #ActOnClimate"|1349|590
2015-05-20 16:08:33|"""Denying it or refusing to deal with it endangers our national security."" —President Obama on climate change #ActOnClimate"|1373|604
2015-05-20 16:05:16|"""Cadets, the threat of a changing climate cuts to the very core of your service."" —President Obama to the U.S. Coast Guard Academy graduates"|879|300
2015-05-20 16:02:22|"""The planet is getting warmer. Fourteen of the 15 hottest years on record have been in the past 15 years."" —President Obama #ActOnClimate"|1704|1096
2015-05-20 15:57:32|"""The best scientists in the world know that climate change is happening."" —President Obama #ActOnClimate"|1699|844
2015-05-20 15:43:17|LIVE: President Obama is delivering the keynote address at the commencement ceremony of the U.S. Coast Guard Academy. http://t.co/bkb3Wwjzvi|834|297
2015-05-20 14:35:31|Tune in at 11:35 a.m. ET to watch the President deliver a commencement speech at the U.S. Coast Guard Academy: http://t.co/0CUMi3p5BU|907|277
2015-05-19 20:03:31|This is why health care reform matters. http://t.co/vc3R43veNk|3456|1323
2015-05-19 17:53:17|RT @WhiteHouse: Celebrate 50 years of @HeadStartGov with President Obama and these cute kids from Kansas → http://t.co/5r9Ip9gxWi https://t…|0|433
2015-05-19 16:21:22|Bees. http://t.co/gzqCOf1l0i|2373|1273
2015-05-19 15:05:25|This is your opportunity to get your start in community organizing: http://t.co/XVzPFfiNX0|1354|426
2015-05-18 20:40:02|It's time to do away with Mad Men-era workplace policies—add your name if you agree: http://t.co/i5jzNPSEwi http://t.co/OOj85HZfYn|2638|1074
2015-05-18 18:48:50|LIVE: President Obama is speaking to youth and local law enforcement in New Jersey. http://t.co/Mp3KIk8WO2|1502|465
2015-05-18 17:57:00|Welcome @POTUS, the official government account of the President of the United States.|6558|2464
2015-05-18 14:47:53|What will it take for climate change deniers to #ActOnClimate? http://t.co/uN7gkOcpyM|2359|1356
2015-05-16 19:58:29|"""We want a place where you can make it if you try. That’s the promise we make to our young people."" —President Obama http://t.co/kCzW0tJFQg"|2632|1262
2015-05-16 15:08:00|In the weekly address, President Obama discusses the importance of expanding opportunity for all Americans: http://t.co/viCQAQZm4k|1349|495
2015-05-15 22:08:29|This is about leveling the playing field for American workers in the global economy—say it's time to #LeadOnTrade: http://t.co/6PwUby8jHz|1150|374
2015-05-15 19:38:32|RT @WhiteHouse: President Obama applauds the Senate on taking an important step toward a trade deal that benefits American workers. http://…|0|493
2015-05-15 17:58:22|You could be the next great grassroots organizer. Here's how: http://t.co/7dyYULsFmY #OFAFellows|975|353
2015-05-15 15:33:04|"""There’s going to be one killer blues session in heaven tonight."" —President Obama on the passing of #BBKing http://t.co/GD2yY6vymV"|10278|7150
2015-05-14 22:14:55|"""When it comes to a woman's health, no politician should get to decide what's best for you."" —President Obama #NWHW http://t.co/IxN0WtNZ0E"|7179|3883
2015-05-14 20:44:39|This is a real step forward in creating a fair environment for the roughly 40 million Americans with student debt: http://t.co/8TdhanWMrF|1186|463
2015-05-14 18:42:56|It's the #GimmeFive challenge, presidential style. http://t.co/5ZLnuQ65ly|1064|414
2015-05-14 17:20:33|This shouldn't be an issue in 2015. #LeadOnLeave http://t.co/dJFCjxeS1R|1818|1144
2015-05-14 15:03:17|Yumi used to think she couldn't make a difference—now she's helping DREAMers in her community. Read her story: http://t.co/LtBswxiF8o|1037|656
2015-05-13 21:56:45|It's time for the United States to #LeadOnTrade—add your name if you agree: http://t.co/qdytgxXBZo|1176|443
2015-05-13 20:43:10|America needs to #LeadOnTrade by making sure any deal lives up to our values. (graphic via @WhiteHouse) http://t.co/TqJAo0cGeH|1105|497
2015-05-13 16:52:04|"""Our thoughts and prayers go out to the families and friends of those we lost last night."" —President Obama on the Amtrak derailment"|1948|867
2015-05-12 21:33:16|Add your name if you think it's time to treat paid leave like the economic priority it is: http://t.co/C6uxNauhYK #LeadOnLeave|1436|639
2015-05-12 19:34:37|It's time to do better by working families. Let's #LeadOnLeave. http://t.co/fp5rw6y6of|1669|852
2015-05-12 18:17:25|RT @WhiteHouse: RT if you agree: It’s time to expand opportunity by investing in early childhood education. #PovertySummit http://t.co/jGFM…|0|2622
2015-05-12 15:20:20|Sign on if you agree that working families deserve paid leave: http://t.co/3FaJzk6cI8 #LeadOnLeave|1503|649
2015-05-11 23:05:49|NASA leads the world in the exploration and study of planets. Let's not let climate change deniers change that: http://t.co/dcUlvdFaha|1541|835
2015-05-11 19:29:27|RT @WhiteHouse: Watch President Obama surprise moms across the country to wish them a #HappyMothersDay: https://t.co/PVRIZ389Oh|0|642
2015-05-11 17:59:27|As we continue to celebrate mothers, let's make sure workplace policies live up to what they deserve: http://t.co/hloGsujQfS #LeadOnLeave|1431|601
2015-05-11 15:18:13|It's time to give American workers the security of paid leave. #LeadOnLeave http://t.co/u0vythSZ0g|2162|1467
2015-05-09 15:52:25|"""We will be forever grateful for what these remarkable men and women did."" —President Obama http://t.co/C3Rg4rkRyv"|1631|668
2015-05-09 14:50:43|WATCH: President Obama honors the 70th anniversary of VE Day in the weekly address: http://t.co/vMm2UxSIFt|1059|429
2015-05-08 20:26:27|President Obama visits his 50th state today. See White House photographer @PeteSouza's gallery from the first 49: http://t.co/mQwCsZEcqM|1305|480
2015-05-08 18:49:16|In the last 62 months, over 12.3 million private-sector jobs have been added to the economy. Read more: http://t.co/f0QrgOt1iB|1274|572
2015-05-08 17:20:31|"""When the playing field is level, nobody beats the United States of America."" —President Obama #LeadOnTrade"|1382|626
2015-05-08 17:16:21|"""If any agreement undercuts working families—I wouldn’t sign it."" —President Obama #LeadOnTrade"|1175|499
2015-05-08 17:12:23|"""If you are opposed to these smart, progress trade deals, that means you must be satisfied with the status quo."" —President Obama"|967|449
2015-05-08 17:00:21|"""We have to make sure America writes the rules of the global economy."" —President Obama #LeadOnTrade"|980|436
2015-05-08 16:59:43|"""If we don't write the rules for trade around the world, guess what: China will."" —President Obama #LeadOnTrade"|1298|773
2015-05-08 16:56:25|"""I view smart trade agreements as a part of middle-class economics."" —President Obama #LeadOnTrade"|849|351
2015-05-08 16:44:22|LIVE: President Obama is speaking about trade in Beaverton, Oregon. http://t.co/m7g1VbsPrj|680|279
2015-05-08 15:45:50|Tune in at 12:15 p.m. ET to watch the President deliver remarks on trade in Beaverton, Oregon: http://t.co/m7g1VbsPrj|678|273
2015-05-08 13:06:14|The economy added 223,000 jobs in April—that's a record 62 consecutive months of private-sector job growth.|2232|1221
2015-05-07 22:06:03|Too many elected officials are still in denial about climate change. Join the team holding them accountable: http://t.co/UEGDqi8UQd|1821|919
2015-05-07 19:50:16|Carbon pollution in the atmosphere has hit a dangerous milestone. It's time for action, not denial. http://t.co/PbTnZNaFTi #ActOnClimate|1737|1307
2015-05-07 16:49:21|That time President Obama didn't need an anger translator to show how much we need to #ActOnClimate: http://t.co/gI2YPGJ15B #TBT|2645|1512
2015-05-06 20:11:18|Addressing climate change isn't just good for our planet and our economy—it's good for our health: http://t.co/JWLJwnOI1a #ActOnClimate|1658|998
2015-05-06 17:40:57|"RT @VP: Community
College
Should
Be
Free.
#collegein5words 
https://t.co/EQrXb7ILnZ http://t.co/Sy5Yo7QNAD"|0|1466
2015-05-05 20:01:57|Add your name if you're ready to #ActOnClimate: http://t.co/Ivsom2VXOg http://t.co/T7CeyDxzkk|1578|772
2015-05-05 17:48:59|David Letterman and President Obama discussed retirement plans last night. Take a look: http://t.co/ZfMIDfd92e|1304|643
2015-05-05 16:11:48|This @OFA volunteer is fighting to make the world better for her grandchildren. http://t.co/S2Bgd6Tq7L|776|264
2015-05-04 21:57:26|Working families deserve paid leave. #LeadOnLeave http://t.co/5tlrfY7ZfQ|2245|1294
2015-05-04 18:57:20|Happening now: President Obama delivers remarks for the launch of the My Brother's Keeper Alliance at @LehmanCollege. http://t.co/Rh8KgadI7g|924|391
2015-05-04 17:08:11|Tune in at 2:35 p.m. ET to watch the President speak at the launch of the My Brother's Keeper Alliance. http://t.co/UDmQPkCfss|845|346
